Order_ID,Customer_ID,Customer_Type,Product,Category,Unit_Price,Quantity,Discount,Total_Price,Region,Order_Date,Revenue_per_Unit,Cluster
ORD420,CUS5977,B2C,Granini Apple,Juices,1.64,3,0.0,4.92,Hessen,2022-11-24,1.64,0
ORD421,CUS9807,B2C,Fritz-Kola,Soft Drinks,2.12,5,0.0,10.6,Niedersachsen,2023-06-24,2.12,0
ORD421,CUS9807,B2C,Rauch Multivitamin,Juices,2.45,7,0.0,17.15,Niedersachsen,2023-06-24,2.4499999999999997,0
ORD421,CUS9807,B2C,Schwip Schwap,Soft Drinks,1.27,1,0.0,1.27,Niedersachsen,2023-06-24,1.27,0
ORD421,CUS9807,B2C,Sauvignon Blanc,Alcoholic Beverages,9.09,2,0.0,18.18,Niedersachsen,2023-06-24,9.09,0
ORD423,CUS1177,B2C,Rauch Multivitamin,Juices,2.38,7,0.0,16.66,Hamburg,2022-07-09,2.38,0
ORD424,CUS1321,B2B,Kölsch,Alcoholic Beverages,2.08,58,0.1,108.58,Hamburg,2021-08-10,1.8720689655172413,0
ORD424,CUS1321,B2B,Pepsi,Soft Drinks,0.64,31,0.05,18.85,Hamburg,2021-08-10,0.6080645161290323,0
ORD425,CUS8278,B2B,Tomato Juice,Juices,3.62,76,0.05,261.36,Nordrhein-Westfalen,2021-08-26,3.438947368421053,0
ORD425,CUS8278,B2B,Volvic Touch,Water,0.6,32,0.05,18.24,Nordrhein-Westfalen,2021-08-26,0.57,0
ORD425,CUS8278,B2B,Hohes C Orange,Juices,2.18,100,0.1,196.2,Nordrhein-Westfalen,2021-08-26,1.962,0
ORD426,CUS5149,B2C,Kölsch,Alcoholic Beverages,0.96,2,0.0,1.92,Mecklenburg-Vorpommern,2022-04-20,0.96,0
ORD426,CUS5149,B2C,Johnnie Walker,Alcoholic Beverages,36.59,12,0.0,439.08,Mecklenburg-Vorpommern,2022-04-20,36.589999999999996,1
ORD426,CUS5149,B2C,Cranberry Juice,Juices,3.56,8,0.0,28.48,Mecklenburg-Vorpommern,2022-04-20,3.56,0
ORD427,CUS5669,B2B,Monster,Soft Drinks,2.84,89,0.1,227.48,Bremen,2022-10-29,2.555955056179775,0
ORD428,CUS2862,B2B,Vittel,Water,0.36,2,0.05,0.68,Rheinland-Pfalz,2021-08-18,0.34,0
ORD428,CUS2862,B2B,Cranberry Juice,Juices,3.69,47,0.1,156.09,Rheinland-Pfalz,2021-08-18,3.321063829787234,0
ORD428,CUS2862,B2B,Selters,Water,1.19,61,0.05,68.96,Rheinland-Pfalz,2021-08-18,1.1304918032786884,0
ORD428,CUS2862,B2B,Moët & Chandon,Alcoholic Beverages,24.35,63,0.05,1457.35,Rheinland-Pfalz,2021-08-18,23.13253968253968,1
ORD428,CUS2862,B2B,Apollinaris,Water,1.13,59,0.1,60.0,Rheinland-Pfalz,2021-08-18,1.0169491525423728,0
ORD430,CUS6501,B2C,Krombacher,Alcoholic Beverages,1.63,11,0.0,17.93,Berlin,2023-01-28,1.63,0
ORD430,CUS6501,B2C,Apollinaris,Water,0.99,2,0.0,1.98,Berlin,2023-01-28,0.99,0
ORD430,CUS6501,B2C,Volvic,Water,0.58,8,0.0,4.64,Berlin,2023-01-28,0.58,0
ORD430,CUS6501,B2C,Cranberry Juice,Juices,3.67,3,0.0,11.01,Berlin,2023-01-28,3.67,0
ORD431,CUS935,B2B,Cranberry Juice,Juices,3.52,32,0.05,107.01,Sachsen,2022-11-20,3.3440625,0
ORD431,CUS935,B2B,Warsteiner,Alcoholic Beverages,1.69,88,0.05,141.28,Sachsen,2022-11-20,1.6054545454545455,0
ORD432,CUS1956,B2C,Jack Daniels,Alcoholic Beverages,48.79,12,0.0,585.48,Sachsen,2021-10-23,48.79,1
ORD432,CUS1956,B2C,Club Mate,Soft Drinks,2.13,5,0.0,10.65,Sachsen,2021-10-23,2.13,0
ORD432,CUS1956,B2C,Augustiner,Alcoholic Beverages,1.09,11,0.0,11.99,Sachsen,2021-10-23,1.09,0
ORD433,CUS4137,B2C,Fanta,Soft Drinks,1.23,15,0.0,18.45,Brandenburg,2023-04-28,1.23,0
ORD433,CUS4137,B2C,Granini Apple,Juices,1.69,13,0.0,21.97,Brandenburg,2023-04-28,1.69,0
ORD433,CUS4137,B2C,Mountain Dew,Soft Drinks,0.99,7,0.0,6.93,Brandenburg,2023-04-28,0.99,0
ORD433,CUS4137,B2C,Hohes C Orange,Juices,1.86,13,0.0,24.18,Brandenburg,2023-04-28,1.8599999999999999,0
ORD433,CUS4137,B2C,Cranberry Juice,Juices,3.67,14,0.0,51.38,Brandenburg,2023-04-28,3.6700000000000004,0
ORD434,CUS9554,B2C,Evian,Water,1.26,12,0.0,15.12,Bayern,2022-11-30,1.26,0
ORD434,CUS9554,B2C,Vio Wasser,Water,1.66,6,0.0,9.96,Bayern,2022-11-30,1.6600000000000001,0
ORD435,CUS2412,B2B,Mango Juice,Juices,2.82,30,0.05,80.37,Mecklenburg-Vorpommern,2022-01-14,2.6790000000000003,0
ORD435,CUS2412,B2B,Jever,Alcoholic Beverages,1.5,98,0.05,139.65,Mecklenburg-Vorpommern,2022-01-14,1.425,0
ORD435,CUS2412,B2B,Fanta,Soft Drinks,1.2,64,0.1,69.12,Mecklenburg-Vorpommern,2022-01-14,1.08,0
ORD435,CUS2412,B2B,Rockstar,Soft Drinks,3.3,90,0.1,267.3,Mecklenburg-Vorpommern,2022-01-14,2.97,0
ORD436,CUS831,B2C,Rotkäppchen Sekt,Alcoholic Beverages,8.29,9,0.0,74.61,Niedersachsen,2022-11-25,8.29,0
ORD436,CUS831,B2C,Cranberry Juice,Juices,3.56,1,0.0,3.56,Niedersachsen,2022-11-25,3.56,0
ORD436,CUS831,B2C,Hohes C Orange,Juices,1.8,8,0.0,14.4,Niedersachsen,2022-11-25,1.8,0
ORD436,CUS831,B2C,San Pellegrino,Water,0.89,15,0.0,13.35,Niedersachsen,2022-11-25,0.89,0
ORD437,CUS3599,B2C,Granini Apple,Juices,1.64,13,0.0,21.32,Bayern,2022-12-01,1.6400000000000001,0
ORD437,CUS3599,B2C,Evian,Water,1.26,2,0.0,2.52,Bayern,2022-12-01,1.26,0
ORD437,CUS3599,B2C,Rockstar,Soft Drinks,2.27,13,0.0,29.51,Bayern,2022-12-01,2.27,0
ORD437,CUS3599,B2C,Fritz-Kola,Soft Drinks,2.05,1,0.0,2.05,Bayern,2022-12-01,2.05,0
ORD437,CUS3599,B2C,Red Bull,Soft Drinks,2.28,10,0.0,22.8,Bayern,2022-12-01,2.2800000000000002,0
ORD438,CUS7763,B2C,Kölsch,Alcoholic Beverages,0.99,8,0.0,7.92,Sachsen-Anhalt,2023-01-04,0.99,0
ORD438,CUS7763,B2C,Vio Wasser,Water,1.71,13,0.0,22.23,Sachsen-Anhalt,2023-01-04,1.71,0
ORD438,CUS7763,B2C,Volvic,Water,0.58,4,0.0,2.32,Sachsen-Anhalt,2023-01-04,0.58,0
ORD439,CUS3892,B2C,Mountain Dew,Soft Drinks,0.99,12,0.0,11.88,Saarland,2023-12-09,0.9900000000000001,0
ORD439,CUS3892,B2C,Merlot,Alcoholic Beverages,4.48,11,0.0,49.28,Saarland,2023-12-09,4.48,0
ORD440,CUS29,B2B,Cranberry Juice,Juices,3.28,70,0.1,206.64,Brandenburg,2021-03-04,2.952,0
ORD440,CUS29,B2B,Volvic Touch,Water,0.69,25,0.05,16.39,Brandenburg,2021-03-04,0.6556000000000001,0
ORD441,CUS7270,B2C,Cranberry Juice,Juices,3.67,10,0.0,36.7,Berlin,2023-11-23,3.6700000000000004,0
ORD441,CUS7270,B2C,Mango Juice,Juices,3.31,13,0.0,43.03,Berlin,2023-11-23,3.31,0
ORD442,CUS2002,B2B,Tomato Juice,Juices,3.68,98,0.15,306.54,Sachsen,2023-04-22,3.1279591836734695,0
ORD442,CUS2002,B2B,Volvic Touch,Water,0.99,26,0.15,21.88,Sachsen,2023-04-22,0.8415384615384615,0
ORD442,CUS2002,B2B,Hohes C Orange,Juices,2.17,81,0.1,158.19,Sachsen,2023-04-22,1.952962962962963,0
ORD442,CUS2002,B2B,Mountain Dew,Soft Drinks,0.7,11,0.05,7.31,Sachsen,2023-04-22,0.6645454545454546,0
ORD443,CUS1744,B2C,Sprite,Soft Drinks,0.53,1,0.0,0.53,Sachsen,2021-05-11,0.53,0
ORD443,CUS1744,B2C,Passion Fruit Juice,Juices,2.93,3,0.0,8.79,Sachsen,2021-05-11,2.9299999999999997,0
ORD444,CUS996,B2C,Hohes C Orange,Juices,1.86,10,0.0,18.6,Hamburg,2023-10-03,1.86,0
ORD444,CUS996,B2C,Cranberry Juice,Juices,3.67,15,0.0,55.05,Hamburg,2023-10-03,3.67,0
ORD445,CUS4021,B2C,Evian,Water,1.23,14,0.0,17.22,Hessen,2021-10-06,1.23,0
ORD445,CUS4021,B2C,San Pellegrino,Water,0.86,14,0.0,12.04,Hessen,2021-10-06,0.86,0
ORD445,CUS4021,B2C,Club Mate,Soft Drinks,2.13,15,0.0,31.95,Hessen,2021-10-06,2.13,0
ORD445,CUS4021,B2C,Mountain Dew,Soft Drinks,0.93,12,0.0,11.16,Hessen,2021-10-06,0.93,0
ORD446,CUS6326,B2C,Selters,Water,0.46,10,0.0,4.6,Sachsen-Anhalt,2021-09-15,0.45999999999999996,0
ORD446,CUS6326,B2C,Granini Apple,Juices,1.59,12,0.0,19.08,Sachsen-Anhalt,2021-09-15,1.5899999999999999,0
ORD446,CUS6326,B2C,Club Mate,Soft Drinks,2.13,10,0.0,21.3,Sachsen-Anhalt,2021-09-15,2.13,0
ORD446,CUS6326,B2C,Erdinger Weißbier,Alcoholic Beverages,1.92,11,0.0,21.12,Sachsen-Anhalt,2021-09-15,1.9200000000000002,0
ORD446,CUS6326,B2C,Cranberry Juice,Juices,3.46,4,0.0,13.84,Sachsen-Anhalt,2021-09-15,3.46,0
ORD447,CUS2835,B2C,Sauvignon Blanc,Alcoholic Beverages,8.83,3,0.0,26.49,Hamburg,2022-02-24,8.83,0
ORD447,CUS2835,B2C,San Pellegrino,Water,0.89,12,0.0,10.68,Hamburg,2022-02-24,0.89,0
ORD447,CUS2835,B2C,Sprite,Soft Drinks,0.55,4,0.0,2.2,Hamburg,2022-02-24,0.55,0
ORD447,CUS2835,B2C,Volvic,Water,0.57,11,0.0,6.27,Hamburg,2022-02-24,0.57,0
ORD447,CUS2835,B2C,Coca-Cola,Soft Drinks,1.07,3,0.0,3.21,Hamburg,2022-02-24,1.07,0
ORD448,CUS2430,B2B,Chardonnay,Alcoholic Beverages,9.36,92,0.1,775.01,Sachsen,2021-06-24,8.424021739130435,1
ORD449,CUS3902,B2C,Evian,Water,1.23,1,0.0,1.23,Nordrhein-Westfalen,2021-06-03,1.23,0
ORD449,CUS3902,B2C,Schwip Schwap,Soft Drinks,1.2,8,0.0,9.6,Nordrhein-Westfalen,2021-06-03,1.2,0
ORD449,CUS3902,B2C,Chardonnay,Alcoholic Beverages,4.74,13,0.0,61.62,Nordrhein-Westfalen,2021-06-03,4.74,0
ORD449,CUS3902,B2C,Rauch Multivitamin,Juices,2.31,10,0.0,23.1,Nordrhein-Westfalen,2021-06-03,2.31,0
ORD450,CUS3398,B2C,Cranberry Juice,Juices,3.56,4,0.0,14.24,Sachsen-Anhalt,2022-02-10,3.56,0
ORD450,CUS3398,B2C,Fritz-Kola,Soft Drinks,2.05,13,0.0,26.65,Sachsen-Anhalt,2022-02-10,2.05,0
ORD450,CUS3398,B2C,Mezzo Mix,Soft Drinks,0.61,2,0.0,1.22,Sachsen-Anhalt,2022-02-10,0.61,0
ORD450,CUS3398,B2C,Pepsi,Soft Drinks,1.53,14,0.0,21.42,Sachsen-Anhalt,2022-02-10,1.53,0
ORD451,CUS109,B2B,Selters,Water,0.72,59,0.1,38.23,Thüringen,2022-03-11,0.6479661016949152,0
ORD452,CUS7201,B2B,Vio Wasser,Water,0.97,16,0.05,14.74,Bayern,2021-01-25,0.92125,0
ORD452,CUS7201,B2B,Cranberry Juice,Juices,3.4,57,0.05,184.11,Bayern,2021-01-25,3.2300000000000004,0
ORD452,CUS7201,B2B,Volvic,Water,0.54,6,0.05,3.08,Bayern,2021-01-25,0.5133333333333333,0
ORD452,CUS7201,B2B,Erdinger Weißbier,Alcoholic Beverages,1.69,34,0.05,54.59,Bayern,2021-01-25,1.6055882352941178,0
ORD453,CUS7673,B2C,Mezzo Mix,Soft Drinks,0.61,7,0.0,4.27,Sachsen-Anhalt,2022-07-22,0.61,0
ORD453,CUS7673,B2C,Mountain Dew,Soft Drinks,0.96,15,0.0,14.4,Sachsen-Anhalt,2022-07-22,0.9600000000000001,0
ORD454,CUS8660,B2C,Granini Apple,Juices,1.59,8,0.0,12.72,Sachsen,2021-09-19,1.59,0
ORD455,CUS5895,B2C,Pepsi,Soft Drinks,1.49,10,0.0,14.9,Thüringen,2021-03-31,1.49,0
ORD455,CUS5895,B2C,Evian,Water,1.23,9,0.0,11.07,Thüringen,2021-03-31,1.23,0
ORD455,CUS5895,B2C,Tomato Juice,Juices,3.23,6,0.0,19.38,Thüringen,2021-03-31,3.23,0
ORD456,CUS6151,B2C,Mezzo Mix,Soft Drinks,0.59,11,0.0,6.49,Saarland,2021-03-21,0.59,0
ORD456,CUS6151,B2C,Bacardi,Alcoholic Beverages,13.44,7,0.0,94.08,Saarland,2021-03-21,13.44,0
ORD456,CUS6151,B2C,Johnnie Walker,Alcoholic Beverages,35.52,5,0.0,177.6,Saarland,2021-03-21,35.519999999999996,1
ORD457,CUS9026,B2C,Augustiner,Alcoholic Beverages,1.16,4,0.0,4.64,Hessen,2023-07-11,1.16,0
ORD457,CUS9026,B2C,Merlot,Alcoholic Beverages,4.48,9,0.0,40.32,Hessen,2023-07-11,4.48,0
ORD458,CUS4716,B2B,Vittel,Water,0.76,83,0.15,53.62,Rheinland-Pfalz,2021-07-20,0.6460240963855421,0
ORD458,CUS4716,B2B,Mango Juice,Juices,3.5,100,0.1,315.0,Rheinland-Pfalz,2021-07-20,3.15,0
ORD458,CUS4716,B2B,Fritz-Kola,Soft Drinks,2.21,61,0.05,128.07,Rheinland-Pfalz,2021-07-20,2.0995081967213114,0
ORD458,CUS4716,B2B,San Pellegrino,Water,0.39,56,0.05,20.75,Rheinland-Pfalz,2021-07-20,0.3705357142857143,0
ORD459,CUS7364,B2B,Hohes C Orange,Juices,2.7,99,0.1,240.57,Rheinland-Pfalz,2023-08-29,2.4299999999999997,0
ORD459,CUS7364,B2B,Tomato Juice,Juices,2.8,81,0.15,192.78,Rheinland-Pfalz,2023-08-29,2.38,0
ORD459,CUS7364,B2B,Sprite,Soft Drinks,0.84,27,0.05,21.55,Rheinland-Pfalz,2023-08-29,0.7981481481481482,0
ORD460,CUS2431,B2C,Chardonnay,Alcoholic Beverages,5.03,13,0.0,65.39,Schleswig-Holstein,2023-10-05,5.03,0
ORD460,CUS2431,B2C,Fanta,Soft Drinks,1.23,10,0.0,12.3,Schleswig-Holstein,2023-10-05,1.23,0
ORD461,CUS994,B2C,Warsteiner,Alcoholic Beverages,1.08,8,0.0,8.64,Rheinland-Pfalz,2023-12-19,1.08,0
ORD461,CUS994,B2C,Vittel,Water,0.59,10,0.0,5.9,Rheinland-Pfalz,2023-12-19,0.5900000000000001,0
ORD461,CUS994,B2C,Volvic Touch,Water,1.46,5,0.0,7.3,Rheinland-Pfalz,2023-12-19,1.46,0
ORD461,CUS994,B2C,Johnnie Walker,Alcoholic Beverages,37.69,3,0.0,113.07,Rheinland-Pfalz,2023-12-19,37.69,1
ORD462,CUS9926,B2C,Evian,Water,1.23,13,0.0,15.99,Hamburg,2021-10-23,1.23,0
ORD463,CUS5846,B2C,Kölsch,Alcoholic Beverages,0.96,3,0.0,2.88,Brandenburg,2022-04-24,0.96,0
ORD463,CUS5846,B2C,Riesling,Alcoholic Beverages,4.19,7,0.0,29.33,Brandenburg,2022-04-24,4.1899999999999995,0
ORD464,CUS3146,B2B,Sprite,Soft Drinks,0.86,21,0.15,15.35,Bremen,2021-11-27,0.7309523809523809,0
ORD464,CUS3146,B2B,Mango Juice,Juices,3.73,98,0.15,310.71,Bremen,2021-11-27,3.1705102040816326,0
ORD464,CUS3146,B2B,Schwip Schwap,Soft Drinks,1.03,70,0.1,64.89,Bremen,2021-11-27,0.927,0
ORD465,CUS7919,B2B,Jever,Alcoholic Beverages,1.23,12,0.05,14.02,Bayern,2022-01-09,1.1683333333333332,0
ORD466,CUS1348,B2C,Mountain Dew,Soft Drinks,0.99,3,0.0,2.97,Rheinland-Pfalz,2023-08-23,0.9900000000000001,0
ORD466,CUS1348,B2C,Jever,Alcoholic Beverages,1.99,9,0.0,17.91,Rheinland-Pfalz,2023-08-23,1.99,0
ORD466,CUS1348,B2C,Club Mate,Soft Drinks,2.26,15,0.0,33.9,Rheinland-Pfalz,2023-08-23,2.26,0
ORD466,CUS1348,B2C,Erdinger Weißbier,Alcoholic Beverages,2.24,12,0.0,26.88,Rheinland-Pfalz,2023-08-23,2.2399999999999998,0
ORD467,CUS947,B2B,Rockstar,Soft Drinks,2.93,74,0.1,195.14,Rheinland-Pfalz,2023-06-11,2.6370270270270266,0
ORD468,CUS9677,B2C,Riesling,Alcoholic Beverages,4.32,6,0.0,25.92,Sachsen-Anhalt,2023-07-15,4.32,0
ORD468,CUS9677,B2C,Rauch Multivitamin,Juices,2.45,11,0.0,26.95,Sachsen-Anhalt,2023-07-15,2.4499999999999997,0
ORD468,CUS9677,B2C,Volvic,Water,0.58,1,0.0,0.58,Sachsen-Anhalt,2023-07-15,0.58,0
ORD468,CUS9677,B2C,Monster,Soft Drinks,3.31,4,0.0,13.24,Sachsen-Anhalt,2023-07-15,3.31,0
ORD469,CUS2015,B2B,Evian,Water,1.02,15,0.05,14.54,Sachsen,2022-10-24,0.9693333333333333,0
ORD469,CUS2015,B2B,Passion Fruit Juice,Juices,3.33,2,0.05,6.33,Sachsen,2022-10-24,3.165,0
ORD469,CUS2015,B2B,San Pellegrino,Water,0.4,42,0.05,15.96,Sachsen,2022-10-24,0.38,0
ORD469,CUS2015,B2B,Erdinger Weißbier,Alcoholic Beverages,1.98,91,0.1,162.16,Sachsen,2022-10-24,1.781978021978022,0
ORD470,CUS9966,B2C,Mango Juice,Juices,3.31,6,0.0,19.86,Mecklenburg-Vorpommern,2023-04-19,3.31,0
ORD471,CUS6004,B2C,Merlot,Alcoholic Beverages,4.35,9,0.0,39.15,Berlin,2022-09-23,4.35,0
ORD471,CUS6004,B2C,Mountain Dew,Soft Drinks,0.96,1,0.0,0.96,Berlin,2022-09-23,0.96,0
ORD472,CUS2468,B2C,Red Bull,Soft Drinks,2.35,3,0.0,7.05,Bayern,2023-08-19,2.35,0
ORD472,CUS2468,B2C,Evian,Water,1.31,13,0.0,17.03,Bayern,2023-08-19,1.31,0
ORD472,CUS2468,B2C,Tanqueray,Alcoholic Beverages,35.65,15,0.0,534.75,Bayern,2023-08-19,35.65,1
ORD472,CUS2468,B2C,Mango Juice,Juices,3.31,2,0.0,6.62,Bayern,2023-08-19,3.31,0
ORD473,CUS2132,B2B,Club Mate,Soft Drinks,2.47,92,0.05,215.88,Hessen,2023-07-12,2.3465217391304347,0
ORD474,CUS6999,B2C,Mezzo Mix,Soft Drinks,0.59,9,0.0,5.31,Thüringen,2021-11-06,0.59,0
ORD474,CUS6999,B2C,Mango Juice,Juices,3.12,7,0.0,21.84,Thüringen,2021-11-06,3.12,0
ORD474,CUS6999,B2C,Riesling,Alcoholic Beverages,4.07,10,0.0,40.7,Thüringen,2021-11-06,4.07,0
ORD475,CUS4660,B2B,Rotkäppchen Sekt,Alcoholic Beverages,5.09,55,0.1,251.96,Brandenburg,2021-02-15,4.581090909090909,0
ORD475,CUS4660,B2B,Pepsi,Soft Drinks,0.92,59,0.1,48.85,Brandenburg,2021-02-15,0.8279661016949152,0
ORD475,CUS4660,B2B,Krombacher,Alcoholic Beverages,0.86,37,0.05,30.23,Brandenburg,2021-02-15,0.817027027027027,0
ORD475,CUS4660,B2B,Veuve Clicquot,Alcoholic Beverages,48.77,16,0.05,741.3,Brandenburg,2021-02-15,46.33125,1
ORD476,CUS9451,B2C,Mango Juice,Juices,3.31,3,0.0,9.93,Hamburg,2023-08-01,3.31,0
ORD476,CUS9451,B2C,Warsteiner,Alcoholic Beverages,1.08,11,0.0,11.88,Hamburg,2023-08-01,1.08,0
ORD477,CUS1398,B2C,Gerolsteiner,Water,1.04,2,0.0,2.08,Saarland,2022-02-08,1.04,0
ORD477,CUS1398,B2C,Merlot,Alcoholic Beverages,4.35,1,0.0,4.35,Saarland,2022-02-08,4.35,0
ORD478,CUS8036,B2C,Gerolsteiner,Water,1.07,4,0.0,4.28,Baden-Württemberg,2023-10-14,1.07,0
ORD478,CUS8036,B2C,Passion Fruit Juice,Juices,3.11,6,0.0,18.66,Baden-Württemberg,2023-10-14,3.11,0
ORD478,CUS8036,B2C,Vio Wasser,Water,1.71,13,0.0,22.23,Baden-Württemberg,2023-10-14,1.71,0
ORD478,CUS8036,B2C,Monster,Soft Drinks,3.31,14,0.0,46.34,Baden-Württemberg,2023-10-14,3.31,0
ORD479,CUS3356,B2C,Beck's,Alcoholic Beverages,1.37,13,0.0,17.81,Sachsen,2022-01-21,1.3699999999999999,0
ORD479,CUS3356,B2C,Vittel,Water,0.58,14,0.0,8.12,Sachsen,2022-01-21,0.58,0
ORD479,CUS3356,B2C,Kölsch,Alcoholic Beverages,0.96,6,0.0,5.76,Sachsen,2022-01-21,0.96,0
ORD479,CUS3356,B2C,Volvic,Water,0.57,12,0.0,6.84,Sachsen,2022-01-21,0.57,0
ORD480,CUS8318,B2C,Cranberry Juice,Juices,3.56,11,0.0,39.16,Thüringen,2022-01-11,3.5599999999999996,0
ORD480,CUS8318,B2C,Pepsi,Soft Drinks,1.53,8,0.0,12.24,Thüringen,2022-01-11,1.53,0
ORD480,CUS8318,B2C,Volvic Touch,Water,1.42,9,0.0,12.78,Thüringen,2022-01-11,1.42,0
ORD480,CUS8318,B2C,Hohes C Orange,Juices,1.8,15,0.0,27.0,Thüringen,2022-01-11,1.8,0
ORD480,CUS8318,B2C,Fritz-Kola,Soft Drinks,2.05,8,0.0,16.4,Thüringen,2022-01-11,2.05,0
ORD481,CUS2929,B2C,Vittel,Water,0.64,4,0.0,2.56,Rheinland-Pfalz,2022-07-23,0.64,0
ORD481,CUS2929,B2C,Mango Juice,Juices,3.21,14,0.0,44.94,Rheinland-Pfalz,2022-07-23,3.21,0
ORD481,CUS2929,B2C,Riesling,Alcoholic Beverages,4.19,1,0.0,4.19,Rheinland-Pfalz,2022-07-23,4.19,0
ORD481,CUS2929,B2C,Rauch Multivitamin,Juices,2.38,11,0.0,26.18,Rheinland-Pfalz,2022-07-23,2.38,0
ORD482,CUS8393,B2C,Sprite,Soft Drinks,0.55,13,0.0,7.15,Bremen,2022-10-07,0.55,0
ORD483,CUS3945,B2C,Vittel,Water,0.62,14,0.0,8.68,Schleswig-Holstein,2021-07-09,0.62,0
ORD483,CUS3945,B2C,Mountain Dew,Soft Drinks,0.93,13,0.0,12.09,Schleswig-Holstein,2021-07-09,0.9299999999999999,0
ORD483,CUS3945,B2C,Vio Wasser,Water,1.61,2,0.0,3.22,Schleswig-Holstein,2021-07-09,1.61,0
ORD483,CUS3945,B2C,Sprite,Soft Drinks,0.53,14,0.0,7.42,Schleswig-Holstein,2021-07-09,0.53,0
ORD483,CUS3945,B2C,Bacardi,Alcoholic Beverages,13.44,11,0.0,147.84,Schleswig-Holstein,2021-07-09,13.44,0
ORD484,CUS2904,B2C,Volvic Touch,Water,1.42,11,0.0,15.62,Thüringen,2022-05-03,1.42,0
ORD484,CUS2904,B2C,Mountain Dew,Soft Drinks,0.96,6,0.0,5.76,Thüringen,2022-05-03,0.96,0
ORD484,CUS2904,B2C,Tomato Juice,Juices,3.33,15,0.0,49.95,Thüringen,2022-05-03,3.33,0
ORD485,CUS4997,B2C,Merlot,Alcoholic Beverages,4.35,12,0.0,52.2,Nordrhein-Westfalen,2022-12-09,4.3500000000000005,0
ORD485,CUS4997,B2C,Kölsch,Alcoholic Beverages,0.96,2,0.0,1.92,Nordrhein-Westfalen,2022-12-09,0.96,0
ORD486,CUS7393,B2C,Havana Club,Alcoholic Beverages,12.58,11,0.0,138.38,Schleswig-Holstein,2021-06-14,12.58,0
ORD487,CUS6559,B2C,Rauch Multivitamin,Juices,2.31,11,0.0,25.41,Berlin,2021-03-12,2.31,0
ORD487,CUS6559,B2C,Augustiner,Alcoholic Beverages,1.09,1,0.0,1.09,Berlin,2021-03-12,1.09,0
ORD487,CUS6559,B2C,Kölsch,Alcoholic Beverages,0.93,13,0.0,12.09,Berlin,2021-03-12,0.9299999999999999,0
ORD487,CUS6559,B2C,Vio Wasser,Water,1.61,12,0.0,19.32,Berlin,2021-03-12,1.61,0
ORD488,CUS3570,B2C,Tomato Juice,Juices,3.33,7,0.0,23.31,Brandenburg,2022-10-24,3.3299999999999996,0
ORD489,CUS1077,B2C,Cranberry Juice,Juices,3.56,3,0.0,10.68,Rheinland-Pfalz,2022-02-17,3.56,0
ORD489,CUS1077,B2C,Volvic Touch,Water,1.42,14,0.0,19.88,Rheinland-Pfalz,2022-02-17,1.42,0
ORD489,CUS1077,B2C,Warsteiner,Alcoholic Beverages,1.05,15,0.0,15.75,Rheinland-Pfalz,2022-02-17,1.05,0
ORD490,CUS2853,B2C,Club Mate,Soft Drinks,2.13,1,0.0,2.13,Baden-Württemberg,2021-04-11,2.13,0
ORD490,CUS2853,B2C,Hohes C Orange,Juices,1.75,2,0.0,3.5,Baden-Württemberg,2021-04-11,1.75,0
ORD490,CUS2853,B2C,Volvic Touch,Water,1.38,2,0.0,2.76,Baden-Württemberg,2021-04-11,1.38,0
ORD490,CUS2853,B2C,Volvic,Water,0.55,2,0.0,1.1,Baden-Württemberg,2021-04-11,0.55,0
ORD491,CUS8483,B2B,Augustiner,Alcoholic Beverages,3.33,100,0.15,283.05,Berlin,2021-01-13,2.8305000000000002,0
ORD491,CUS8483,B2B,Tomato Juice,Juices,3.69,93,0.1,308.85,Berlin,2021-01-13,3.320967741935484,0
ORD491,CUS8483,B2B,Rauch Multivitamin,Juices,1.83,16,0.05,27.82,Berlin,2021-01-13,1.73875,0
ORD491,CUS8483,B2B,Erdinger Weißbier,Alcoholic Beverages,2.79,100,0.1,251.1,Berlin,2021-01-13,2.511,0
ORD491,CUS8483,B2B,Evian,Water,1.45,38,0.1,49.59,Berlin,2021-01-13,1.3050000000000002,0
ORD492,CUS7800,B2C,Volvic,Water,0.55,15,0.0,8.25,Hamburg,2021-01-27,0.55,0
ORD493,CUS5750,B2B,Rauch Multivitamin,Juices,2.84,18,0.05,48.56,Berlin,2023-06-27,2.697777777777778,0
ORD494,CUS5685,B2C,Beck's,Alcoholic Beverages,1.33,3,0.0,3.99,Hessen,2021-02-10,1.33,0
ORD494,CUS5685,B2C,San Pellegrino,Water,0.86,15,0.0,12.9,Hessen,2021-02-10,0.86,0
ORD494,CUS5685,B2C,Merlot,Alcoholic Beverages,4.22,5,0.0,21.1,Hessen,2021-02-10,4.220000000000001,0
ORD494,CUS5685,B2C,Selters,Water,0.46,3,0.0,1.38,Hessen,2021-02-10,0.45999999999999996,0
ORD495,CUS7609,B2C,Passion Fruit Juice,Juices,3.11,8,0.0,24.88,Berlin,2023-12-17,3.11,0
ORD495,CUS7609,B2C,Fritz-Kola,Soft Drinks,2.12,9,0.0,19.08,Berlin,2023-12-17,2.1199999999999997,0
ORD495,CUS7609,B2C,Volvic Touch,Water,1.46,9,0.0,13.14,Berlin,2023-12-17,1.46,0
ORD496,CUS9201,B2B,Volvic Touch,Water,1.78,76,0.1,121.75,Hessen,2021-10-17,1.6019736842105263,0
